,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,status
3737,4277.44,3999.49,4250.26,4092.82,4340.0,4615.9,4059.49,4599.49,4193.33,4224.1,4197.95,4270.77,4618.97,4334.87,1
3738,4280.51,4003.08,4252.31,4096.92,4341.03,4617.95,4057.44,4601.54,4193.33,4228.72,4206.67,4273.33,4625.64,4345.64,1
3739,4281.54,4007.69,4254.87,4102.56,4341.03,4613.85,4052.82,4596.41,4186.67,4230.77,4207.69,4275.9,4630.26,4346.67,1
3740,4283.59,4007.18,4253.85,4102.05,4336.41,4607.69,4053.33,4593.33,4184.62,4225.64,4199.49,4273.33,4624.62,4340.0,1
3741,4281.03,3997.44,4250.26,4094.87,4332.31,4602.05,4050.77,4590.77,4178.97,4216.41,4193.33,4270.77,4613.85,4333.85,1
3742,4270.26,3986.15,4248.72,4086.67,4328.72,4598.97,4046.67,4587.18,4172.82,4211.28,4192.82,4269.74,4608.21,4327.69,1
3743,4263.59,3986.15,4248.72,4086.15,4328.21,4600.51,4051.28,4588.72,4172.31,4211.28,4192.31,4267.18,4607.69,4326.15,1
3744,4271.28,3997.44,4249.74,4096.92,4336.92,4607.18,4056.92,4594.87,4177.44,4214.36,4191.28,4267.69,4609.74,4333.85,1
3745,4279.49,4004.62,4250.77,4105.64,4346.67,4615.9,4054.87,4598.97,4186.67,4216.92,4191.79,4268.21,4613.85,4336.41,1
3746,4277.44,4004.1,4249.23,4102.05,4346.67,4617.44,4052.31,4597.95,4188.72,4220.51,4195.9,4270.26,4616.92,4338.97,1
3747,4277.95,4005.64,4249.74,4103.59,4343.08,4613.85,4050.26,4596.92,4183.59,4226.67,4203.59,4278.46,4623.59,4347.69,1
3748,4282.56,4008.72,4251.79,4109.23,4340.0,4612.82,4048.21,4595.38,4181.54,4225.64,4207.18,4280.51,4627.18,4345.64,1
3749,4275.9,4006.15,4249.23,4103.59,4335.38,4609.74,4049.74,4594.87,4183.08,4216.92,4198.97,4269.74,4615.9,4326.67,1
3750,4264.62,4000.0,4242.05,4095.9,4334.36,4605.64,4051.79,4596.41,4185.13,4213.33,4189.74,4263.08,4605.64,4317.95,1
3751,4261.54,3998.97,4238.97,4097.95,4337.44,4610.77,4053.33,4596.92,4188.72,4221.54,4190.26,4264.1,4608.72,4325.64,1
3752,4269.74,4002.56,4243.59,4102.56,4339.49,4617.95,4053.85,4597.95,4193.33,4226.15,4193.85,4264.1,4614.87,4334.87,1
3753,4278.97,4007.18,4249.23,4106.15,4338.97,4617.95,4053.33,4600.51,4193.85,4224.1,4197.44,4270.26,4618.97,4338.46,1
3754,4278.97,4007.18,4253.33,4106.67,4337.44,4613.33,4051.28,4596.92,4186.67,4223.08,4197.95,4273.33,4620.51,4334.87,1
3755,4276.92,4005.13,4257.95,4106.67,4336.92,4607.69,4050.26,4596.41,4184.1,4224.1,4193.85,4268.21,4617.44,4332.31,1
3756,4278.97,4007.69,4262.05,4110.26,4338.97,4605.13,4053.33,4603.59,4188.21,4225.64,4194.36,4268.72,4616.41,4337.44,1
3757,4281.03,4010.26,4263.08,4113.33,4340.51,4609.74,4055.38,4600.51,4181.54,4219.49,4195.38,4272.82,4614.36,4336.92,1
3758,4279.49,4008.21,4264.1,4111.28,4341.54,4615.9,4057.95,4589.74,4170.26,4208.21,4189.74,4269.23,4607.69,4328.72,1
3759,4277.95,4010.26,4263.59,4110.26,4342.56,4620.0,4061.03,4594.87,4173.85,4206.15,4185.13,4263.08,4605.13,4326.67,1
3760,4277.95,4011.79,4263.08,4110.26,4344.1,4622.56,4061.03,4605.13,4188.21,4215.38,4189.74,4265.13,4610.77,4331.28,1
3761,4278.97,4010.77,4262.56,4109.74,4343.59,4620.51,4055.38,4604.62,4192.82,4221.03,4193.85,4269.74,4615.9,4333.33,1
3762,4282.56,4011.28,4263.08,4113.85,4343.59,4617.44,4053.85,4605.13,4193.85,4224.1,4198.46,4274.87,4620.0,4338.46,1
3763,4285.64,4014.36,4265.64,4123.08,4346.15,4615.38,4057.95,4614.87,4204.1,4234.87,4207.69,4280.51,4625.64,4343.59,1
3764,4284.1,4014.36,4267.69,4122.56,4341.54,4613.85,4056.41,4618.97,4208.21,4240.0,4209.74,4284.62,4629.74,4340.0,1
3765,4275.38,4005.64,4265.13,4111.79,4332.82,4613.85,4058.46,4612.31,4195.38,4231.28,4200.0,4283.59,4623.08,4330.26,1
3766,4267.18,3998.46,4262.56,4106.15,4329.23,4619.49,4065.13,4609.74,4186.67,4218.97,4193.33,4274.36,4610.77,4324.62,1
3767,4270.26,4002.56,4261.54,4107.69,4332.31,4625.64,4064.1,4611.28,4192.82,4218.46,4193.33,4267.69,4608.72,4323.08,1
3768,4272.82,4007.69,4254.36,4106.67,4337.95,4623.59,4054.87,4603.59,4190.26,4222.56,4191.28,4268.72,4615.9,4325.13,1
3769,4270.77,4006.67,4251.79,4111.79,4339.49,4616.92,4050.26,4593.85,4178.46,4217.95,4190.77,4271.28,4617.95,4332.31,1
3770,4273.85,4006.67,4264.62,4120.0,4336.41,4614.36,4051.79,4596.41,4180.51,4212.82,4194.87,4275.38,4617.95,4337.44,1
3771,4282.05,4008.72,4271.79,4117.95,4335.38,4614.87,4052.31,4604.1,4189.23,4216.41,4195.38,4280.51,4620.0,4336.41,1
3772,4281.54,4008.72,4265.64,4115.38,4339.49,4620.0,4052.82,4604.62,4191.28,4222.56,4193.33,4280.0,4618.46,4333.85,1
3773,4275.38,4011.28,4262.05,4122.56,4342.56,4624.62,4054.36,4601.54,4189.74,4223.59,4196.92,4272.82,4618.46,4334.36,1
3774,4275.9,4013.33,4264.62,4123.08,4342.05,4624.1,4055.9,4598.97,4190.26,4223.59,4198.97,4271.79,4621.03,4335.9,1
3775,4277.44,4009.23,4263.59,4113.33,4340.51,4621.03,4055.9,4600.51,4192.31,4225.13,4195.38,4276.41,4619.49,4336.41,1
3776,4275.9,4007.18,4263.08,4107.18,4340.0,4618.46,4053.33,4604.62,4193.85,4225.13,4194.36,4274.87,4616.92,4335.38,1
3777,4277.95,4010.26,4263.59,4110.77,4340.0,4614.87,4050.26,4604.62,4191.28,4222.05,4196.41,4268.21,4617.95,4335.38,1
3778,4284.1,4017.44,4264.62,4120.51,4343.08,4614.87,4049.23,4602.05,4187.69,4219.49,4201.54,4273.33,4621.54,4342.05,1
3779,4285.64,4019.49,4265.13,4125.13,4344.1,4616.92,4050.77,4603.59,4188.72,4224.62,4205.64,4285.64,4624.1,4344.1,1
3780,4278.46,4015.38,4264.1,4118.97,4337.95,4615.38,4049.74,4609.23,4195.9,4229.23,4202.56,4284.1,4621.03,4333.85,1
3781,4270.26,4007.69,4261.54,4111.28,4334.87,4615.9,4048.21,4608.72,4203.08,4227.18,4194.87,4275.38,4612.82,4324.62,1
3782,4263.59,4000.0,4259.49,4106.67,4333.85,4618.46,4049.74,4602.56,4201.54,4225.64,4191.28,4272.31,4606.15,4322.56,1
3783,4261.03,3997.95,4256.41,4104.1,4330.77,4620.0,4048.72,4602.05,4195.9,4226.15,4189.23,4271.28,4605.13,4325.64,1
3784,4271.28,4006.67,4258.97,4110.77,4337.44,4620.51,4047.18,4608.21,4196.92,4228.72,4196.41,4280.51,4615.9,4340.51,1
3785,4283.59,4015.9,4271.28,4121.54,4343.59,4619.49,4053.33,4613.33,4202.56,4234.87,4209.23,4291.79,4628.72,4349.23,1
3786,4284.62,4014.36,4274.36,4122.05,4337.95,4614.87,4052.31,4611.79,4200.51,4237.95,4210.26,4291.28,4627.69,4342.56,1
3787,4287.18,4015.38,4270.77,4123.08,4336.92,4614.36,4043.59,4606.67,4194.36,4233.33,4206.67,4284.62,4624.62,4342.05,1
3788,4294.36,4026.67,4271.79,4132.82,4344.1,4621.54,4044.62,4601.54,4191.79,4228.21,4207.18,4282.05,4628.21,4346.67,1
3789,4290.77,4030.77,4270.77,4135.38,4343.59,4623.59,4046.15,4601.54,4193.33,4227.18,4204.62,4281.03,4629.74,4346.67,1
3790,4283.59,4025.13,4263.08,4128.21,4340.51,4616.92,4041.03,4606.67,4196.41,4227.18,4201.03,4277.95,4625.13,4343.59,1
3791,4286.67,4024.1,4260.51,4125.64,4338.46,4612.82,4041.03,4613.33,4202.56,4227.69,4205.13,4277.44,4623.59,4341.03,1
3792,4286.15,4026.15,4265.13,4126.15,4335.38,4612.82,4045.13,4611.28,4202.05,4229.23,4207.18,4276.92,4625.13,4338.46,1
3793,4273.85,4021.03,4261.03,4122.05,4333.85,4610.77,4043.08,4601.03,4190.26,4230.26,4199.49,4270.77,4619.49,4330.77,1
3794,4263.59,4013.85,4250.26,4117.95,4335.38,4607.69,4040.0,4599.49,4186.67,4224.62,4192.31,4264.62,4609.74,4323.08,1
3795,4266.67,4016.41,4252.31,4118.97,4335.38,4609.23,4041.54,4601.03,4192.82,4220.0,4193.33,4266.67,4608.21,4325.64,1
3796,4270.26,4021.03,4264.1,4122.56,4332.82,4614.87,4043.59,4596.41,4192.31,4221.54,4195.9,4271.79,4612.31,4329.74,1
3797,4267.18,4017.44,4263.08,4122.05,4332.31,4617.95,4043.59,4596.41,4186.67,4216.92,4188.72,4271.79,4608.21,4322.05,1
3798,4266.67,4017.44,4257.44,4120.0,4335.9,4614.87,4042.05,4598.46,4181.54,4209.74,4187.69,4267.69,4605.13,4323.08,1
3799,4271.79,4026.15,4264.1,4124.62,4340.51,4614.36,4040.0,4593.33,4180.51,4217.95,4200.0,4267.18,4615.38,4331.28,1
3800,4271.79,4025.64,4265.64,4126.67,4340.0,4620.0,4040.0,4594.87,4189.74,4228.21,4203.59,4268.21,4621.03,4328.72,1
3801,4272.31,4020.0,4258.97,4122.56,4338.46,4622.05,4042.05,4604.62,4197.44,4228.21,4197.95,4267.18,4618.97,4327.69,1
3802,4278.46,4023.59,4260.0,4126.67,4338.97,4617.95,4042.56,4607.69,4195.9,4228.72,4198.46,4270.26,4622.05,4335.38,1
3803,4280.51,4028.21,4264.62,4134.87,4339.49,4614.36,4038.97,4601.54,4192.31,4228.21,4198.46,4271.79,4620.51,4334.87,1
3804,4276.41,4025.64,4258.46,4132.31,4340.51,4612.82,4034.87,4596.41,4189.74,4221.54,4191.79,4268.72,4611.79,4328.72,1
3805,4272.82,4023.08,4254.36,4124.1,4339.49,4613.33,4033.33,4594.87,4189.74,4221.03,4192.82,4266.67,4608.72,4326.67,1
3806,4269.74,4021.54,4255.9,4123.08,4336.92,4616.92,4037.95,4599.49,4192.82,4224.62,4197.95,4270.26,4611.28,4327.69,1
3807,4270.77,4018.97,4254.36,4123.59,4336.92,4616.41,4042.05,4603.08,4195.9,4222.05,4195.9,4267.18,4609.23,4328.72,1
3808,4271.79,4016.92,4254.36,4120.0,4337.44,4616.41,4044.1,4598.46,4192.31,4217.44,4193.33,4261.03,4605.13,4325.64,1
3809,4268.21,4018.97,4260.0,4119.49,4340.0,4625.64,4048.21,4593.85,4189.23,4218.97,4198.46,4264.62,4610.77,4324.62,1
3810,4272.82,4022.05,4265.13,4124.1,4345.13,4629.23,4049.74,4597.44,4192.31,4225.13,4205.64,4272.82,4622.05,4331.28,1
3811,4280.0,4020.0,4264.62,4124.1,4343.08,4620.0,4045.13,4605.64,4195.38,4228.21,4206.67,4275.38,4626.67,4335.9,1
3812,4275.38,4014.36,4257.95,4114.36,4333.85,4615.38,4041.03,4602.56,4188.72,4226.15,4204.62,4270.77,4622.05,4333.85,1
3813,4269.74,4013.85,4248.72,4107.69,4329.74,4614.87,4040.51,4593.85,4179.49,4221.54,4200.0,4266.67,4617.95,4328.21,1
3814,4270.26,4015.38,4245.13,4109.23,4330.26,4608.72,4040.0,4596.41,4184.1,4220.0,4195.38,4266.67,4615.9,4323.59,1
3815,4273.33,4014.36,4246.15,4106.67,4329.23,4608.72,4041.03,4602.05,4191.79,4222.56,4196.41,4266.15,4615.38,4325.64,1
3816,4275.38,4015.9,4245.64,4105.13,4331.79,4616.41,4047.18,4601.54,4189.74,4226.15,4200.51,4264.1,4615.9,4330.77,1
3817,4273.33,4017.95,4246.15,4108.72,4334.36,4619.49,4049.74,4604.1,4193.85,4225.13,4200.0,4260.51,4612.82,4326.15,1
3818,4269.74,4015.9,4246.15,4108.21,4332.31,4620.0,4047.69,4612.31,4204.62,4224.62,4196.92,4258.46,4609.23,4319.49,1
3819,4271.28,4018.97,4247.69,4106.15,4333.85,4621.03,4044.62,4608.21,4201.54,4232.31,4196.41,4258.97,4614.36,4324.62,1
3820,4275.9,4023.59,4249.23,4108.72,4338.46,4616.92,4043.08,4595.9,4187.18,4235.9,4198.46,4262.05,4620.0,4332.31,1
3821,4276.41,4019.49,4249.23,4109.74,4337.44,4614.87,4046.67,4592.31,4180.0,4231.28,4200.51,4263.59,4618.46,4331.79,1
3822,4273.33,4014.36,4249.23,4108.21,4332.82,4617.44,4051.79,4590.77,4177.44,4225.13,4196.41,4264.1,4613.85,4327.69,1
3823,4267.69,4014.87,4250.77,4105.64,4330.77,4617.44,4049.23,4590.26,4176.41,4216.92,4186.15,4259.49,4608.72,4323.08,1
3824,4265.64,4015.38,4245.64,4104.62,4331.28,4617.44,4044.1,4593.33,4183.59,4214.87,4180.51,4252.82,4604.1,4318.46,1
3825,4265.64,4013.85,4237.44,4104.62,4331.79,4619.49,4045.13,4594.36,4188.72,4219.49,4180.0,4251.28,4602.56,4315.38,1
3826,4265.13,4015.38,4239.49,4104.1,4331.79,4617.44,4049.23,4595.38,4189.74,4218.97,4180.51,4253.85,4603.59,4320.51,1
3827,4271.28,4020.51,4247.69,4106.15,4334.36,4616.41,4047.18,4597.95,4193.33,4219.49,4187.69,4260.51,4611.79,4332.82,1
3828,4275.9,4023.08,4250.26,4108.72,4336.41,4618.97,4045.13,4597.44,4187.69,4226.15,4195.9,4269.23,4620.0,4338.46,1
3829,4271.28,4017.95,4247.18,4107.69,4332.82,4618.46,4050.26,4592.31,4172.82,4224.1,4194.87,4268.72,4616.41,4332.31,1
3830,4267.69,4013.33,4247.18,4104.62,4331.28,4614.36,4051.79,4589.23,4172.31,4214.87,4190.77,4264.1,4608.21,4327.69,1
3831,4269.23,4014.87,4248.21,4104.1,4334.36,4615.38,4049.23,4592.31,4184.1,4215.38,4193.85,4265.64,4610.26,4333.85,1
3832,4269.74,4016.41,4248.72,4104.1,4334.87,4617.44,4047.69,4598.46,4191.28,4228.21,4197.95,4269.74,4617.95,4341.03,1
3833,4271.79,4019.49,4249.74,4105.64,4333.33,4617.44,4045.13,4604.62,4203.08,4241.54,4199.49,4271.28,4618.97,4337.44,1
3834,4274.36,4021.54,4247.18,4106.15,4336.41,4618.97,4047.18,4612.31,4214.36,4240.51,4198.97,4267.18,4613.85,4331.79,1
3835,4273.85,4020.0,4245.64,4110.26,4338.46,4619.49,4047.18,4609.74,4201.03,4229.23,4195.38,4258.97,4608.21,4332.82,1
3836,4275.9,4021.54,4256.41,4116.92,4335.38,4616.41,4042.05,4594.87,4180.0,4220.0,4192.31,4260.0,4604.62,4336.41,1
3837,4285.64,4026.15,4266.67,4116.41,4335.38,4617.95,4045.13,4593.33,4185.13,4220.51,4193.85,4269.74,4606.67,4338.46,1
3838,4283.08,4024.1,4258.97,4111.28,4338.46,4623.08,4052.31,4601.03,4192.82,4226.67,4196.41,4269.23,4611.28,4333.85,1
3839,4268.21,4017.44,4247.18,4108.72,4337.44,4621.54,4046.15,4595.9,4178.46,4225.64,4194.36,4254.36,4611.28,4324.1,1
3840,4264.1,4012.82,4247.18,4107.18,4332.31,4612.82,4037.44,4585.64,4171.79,4220.0,4190.26,4247.18,4607.18,4322.05,1
3841,4264.1,4008.72,4247.69,4105.64,4326.15,4606.15,4036.41,4583.59,4175.9,4215.9,4185.13,4251.28,4603.08,4323.59,1
3842,4262.05,4010.77,4244.62,4105.13,4328.21,4607.18,4037.44,4583.08,4172.82,4206.67,4180.0,4253.33,4598.46,4322.05,1
3843,4266.15,4015.9,4246.67,4109.23,4334.87,4612.31,4041.54,4583.08,4173.33,4202.56,4181.54,4254.36,4597.44,4326.15,1
3844,4269.74,4016.92,4249.74,4113.85,4338.97,4614.36,4047.69,4591.79,4190.26,4213.85,4189.23,4257.44,4604.1,4331.79,1
3845,4269.74,4018.97,4249.74,4114.36,4338.97,4621.54,4053.33,4608.21,4208.21,4224.1,4192.82,4260.51,4609.74,4332.82,1
3846,4273.33,4022.05,4250.26,4116.41,4337.95,4628.21,4057.44,4614.87,4205.13,4225.13,4193.85,4263.59,4610.26,4335.9,1
3847,4278.97,4024.62,4252.31,4119.49,4338.97,4623.08,4054.87,4603.08,4185.64,4226.67,4196.92,4267.69,4612.31,4340.0,1
3848,4277.44,4023.59,4252.31,4118.46,4340.0,4615.38,4049.74,4587.69,4175.38,4224.1,4195.9,4265.64,4614.36,4334.87,1
3849,4275.38,4023.08,4250.26,4116.41,4338.46,4614.87,4047.18,4583.59,4178.46,4220.51,4193.85,4261.03,4610.77,4334.36,1
3850,4277.44,4027.18,4251.28,4117.95,4337.44,4614.87,4045.13,4586.15,4176.92,4222.56,4198.97,4259.49,4611.28,4342.56,1
3851,4276.41,4026.67,4252.82,4116.92,4338.46,4613.33,4041.54,4586.67,4175.38,4222.05,4200.0,4258.97,4616.41,4337.44,1
3852,4264.62,4013.33,4246.15,4105.13,4333.33,4612.82,4037.44,4586.67,4180.0,4212.82,4185.64,4254.36,4606.15,4319.49,1
3853,4254.87,4002.56,4234.87,4098.97,4327.69,4611.79,4033.85,4588.72,4182.56,4209.23,4178.97,4245.13,4596.41,4316.41,1
3854,4258.97,4006.15,4231.28,4100.0,4331.28,4614.36,4035.38,4594.36,4193.33,4220.51,4188.72,4242.56,4606.15,4327.69,1
3855,4261.03,4008.72,4231.79,4100.0,4334.87,4619.49,4040.51,4598.97,4202.05,4230.77,4193.33,4248.21,4611.79,4328.72,1
3856,4255.9,4010.26,4231.28,4098.46,4332.31,4618.46,4043.08,4597.95,4189.23,4224.1,4191.28,4251.28,4606.67,4323.08,1
3857,4257.95,4014.36,4237.95,4102.05,4329.23,4611.28,4042.56,4593.85,4176.41,4216.41,4192.31,4254.36,4609.23,4325.13,1
3858,4265.64,4011.79,4247.18,4105.64,4331.79,4607.69,4042.05,4589.74,4179.49,4217.44,4191.79,4260.51,4610.26,4331.28,1
3859,4267.69,4006.67,4249.74,4105.64,4334.36,4611.28,4041.54,4588.72,4182.05,4216.92,4189.74,4261.03,4605.13,4332.31,1
3860,4267.18,4010.26,4243.08,4104.1,4332.82,4613.85,4041.03,4592.31,4180.51,4216.41,4190.77,4255.9,4608.21,4331.79,1
3861,4269.74,4015.38,4238.97,4102.56,4334.36,4613.85,4043.59,4592.82,4178.46,4217.44,4192.31,4256.41,4612.82,4332.82,1
3862,4268.21,4015.9,4241.54,4104.62,4335.9,4615.38,4045.13,4585.13,4173.85,4212.31,4189.74,4257.44,4607.69,4329.23,1
3863,4266.15,4016.41,4245.64,4108.21,4334.36,4615.9,4041.54,4586.67,4182.56,4211.79,4189.23,4256.92,4606.67,4329.74,1
3864,4275.38,4024.1,4255.38,4116.41,4338.46,4614.87,4045.13,4601.54,4200.0,4227.18,4200.51,4265.64,4618.46,4343.59,1
3865,4286.67,4031.28,4262.56,4125.13,4345.64,4617.44,4049.74,4606.15,4194.87,4235.38,4210.26,4275.9,4625.64,4348.72,1
3866,4282.05,4027.18,4255.9,4120.51,4341.54,4616.41,4044.62,4601.03,4188.72,4227.69,4205.64,4268.21,4621.03,4337.95,1
3867,4272.31,4022.56,4245.64,4112.31,4337.44,4611.28,4039.49,4602.05,4200.0,4229.23,4202.56,4257.95,4621.54,4335.9,1
3868,4274.87,4029.23,4247.18,4114.36,4343.08,4615.38,4040.51,4603.08,4201.54,4238.97,4208.72,4263.08,4628.21,4346.15,1
3869,4277.44,4033.85,4253.85,4117.95,4345.13,4621.03,4044.62,4598.97,4190.77,4235.38,4207.18,4265.13,4625.64,4343.59,1
3870,4275.38,4029.23,4258.46,4118.97,4341.54,4619.49,4050.26,4601.54,4197.44,4228.21,4199.49,4258.46,4618.46,4335.38,1
3871,4278.97,4027.18,4264.1,4123.08,4343.08,4618.46,4053.33,4607.18,4207.69,4232.31,4201.54,4264.62,4618.97,4342.05,1
3872,4280.51,4027.69,4264.62,4121.03,4342.56,4617.95,4051.28,4601.54,4194.36,4232.82,4205.64,4273.85,4622.56,4349.74,1
3873,4278.46,4025.64,4260.51,4115.38,4334.87,4616.41,4048.21,4594.87,4184.1,4225.64,4205.64,4270.77,4622.05,4346.67,1
3874,4283.59,4025.13,4264.1,4118.46,4334.87,4616.41,4046.15,4597.44,4189.74,4227.69,4208.21,4272.82,4624.1,4348.72,1
3875,4289.23,4028.72,4270.77,4122.56,4340.0,4616.92,4045.64,4604.62,4197.44,4233.85,4211.79,4283.08,4630.77,4355.38,1
3876,4285.13,4026.15,4269.23,4118.97,4336.41,4616.41,4043.08,4609.23,4207.69,4235.38,4211.79,4283.08,4629.74,4348.72,1
3877,4277.95,4018.97,4262.05,4114.36,4331.28,4616.41,4041.54,4612.82,4214.36,4235.9,4207.69,4277.44,4620.51,4338.97,1
3878,4272.31,4016.41,4259.49,4111.28,4331.79,4618.46,4046.15,4615.9,4207.18,4232.31,4200.0,4270.26,4613.33,4336.92,1
3879,4268.72,4018.46,4262.05,4114.36,4332.82,4617.44,4046.67,4612.31,4198.46,4225.64,4192.82,4260.51,4607.18,4333.85,1
3880,4272.82,4018.46,4261.54,4119.49,4335.9,4613.33,4042.05,4601.54,4192.82,4222.56,4191.28,4258.46,4603.59,4332.31,1
3881,4272.31,4018.97,4254.87,4116.92,4342.05,4615.38,4044.62,4592.31,4183.08,4219.49,4190.26,4262.56,4603.59,4332.31,1
3882,4264.1,4023.08,4246.67,4114.36,4344.1,4623.59,4049.74,4596.92,4185.64,4216.92,4189.74,4260.51,4603.59,4328.72,1
3883,4264.1,4023.08,4246.15,4118.46,4343.59,4623.59,4044.62,4603.59,4197.95,4222.56,4193.33,4259.49,4609.23,4334.36,1
3884,4275.38,4024.1,4254.36,4123.08,4345.13,4616.92,4037.95,4599.49,4196.92,4227.18,4200.51,4264.1,4620.51,4344.62,1
3885,4277.95,4025.64,4260.51,4122.56,4342.56,4616.92,4036.92,4595.9,4185.64,4216.92,4196.41,4264.62,4614.36,4335.9,1
3886,4268.72,4022.56,4262.05,4120.0,4336.92,4619.49,4036.92,4597.95,4190.26,4213.85,4185.64,4263.59,4602.56,4330.26,1
3887,4270.26,4025.13,4263.59,4125.64,4340.0,4616.92,4035.38,4603.59,4209.23,4230.26,4193.85,4269.23,4614.87,4347.18,1
3888,4282.05,4031.79,4265.13,4135.38,4346.67,4613.33,4036.41,4609.23,4212.31,4238.46,4208.72,4272.82,4628.21,4354.87,1
3889,4283.59,4030.77,4267.18,4130.77,4342.05,4611.79,4038.97,4605.64,4190.77,4228.21,4202.05,4273.85,4618.97,4344.62,1
3890,4278.46,4026.67,4268.21,4126.67,4333.85,4611.28,4042.56,4596.92,4176.92,4220.0,4190.77,4273.85,4611.79,4341.54,1
3891,4283.08,4031.28,4268.21,4137.44,4337.95,4612.31,4048.21,4597.44,4186.15,4223.59,4195.38,4271.28,4620.51,4346.67,1
3892,4284.62,4032.31,4265.64,4136.41,4343.59,4614.87,4047.18,4601.54,4192.31,4223.59,4198.46,4271.28,4622.56,4346.67,1
3893,4278.97,4024.1,4263.59,4122.56,4339.49,4614.36,4044.62,4600.0,4187.69,4220.0,4193.33,4270.77,4615.9,4344.1,1
3894,4281.03,4023.59,4263.08,4125.64,4335.38,4611.28,4046.67,4601.03,4189.23,4219.49,4192.31,4266.67,4614.36,4344.62,1
3895,4286.15,4029.74,4264.1,4138.97,4338.97,4612.31,4047.69,4604.62,4198.46,4225.13,4194.87,4264.62,4618.46,4345.64,1
3896,4286.15,4032.82,4267.18,4139.49,4344.1,4617.44,4044.62,4608.72,4206.15,4235.38,4199.49,4269.74,4621.54,4344.62,1
3897,4279.49,4027.69,4262.56,4128.72,4342.05,4620.51,4043.59,4613.85,4208.72,4235.9,4200.0,4271.79,4616.41,4340.0,1
3898,4269.23,4018.46,4254.36,4118.97,4334.36,4616.41,4041.54,4613.85,4208.72,4228.72,4194.87,4266.15,4609.23,4338.97,1
3899,4269.23,4018.97,4256.41,4126.15,4335.9,4614.36,4038.46,4612.31,4208.72,4231.28,4198.46,4265.64,4615.38,4346.67,1
3900,4279.49,4027.69,4264.62,4135.9,4344.1,4619.49,4043.08,4612.82,4210.26,4241.54,4207.69,4273.33,4628.21,4352.31,1
3901,4281.03,4027.69,4262.56,4127.69,4341.03,4620.0,4044.1,4611.79,4203.59,4242.56,4210.77,4275.38,4630.77,4351.28,1
3902,4277.44,4024.62,4259.49,4123.59,4333.85,4613.33,4042.05,4609.23,4198.46,4232.82,4203.59,4267.18,4623.08,4349.23,1
3903,4280.0,4028.72,4260.51,4131.79,4336.41,4612.31,4046.67,4612.31,4206.15,4228.72,4197.95,4264.62,4617.44,4345.13,1
3904,4277.44,4028.72,4255.38,4131.79,4337.95,4615.9,4048.21,4615.9,4206.67,4229.74,4194.87,4267.69,4615.9,4341.03,1
3905,4269.23,4021.54,4252.82,4128.21,4334.87,4615.9,4040.51,4610.26,4190.77,4225.13,4189.74,4263.59,4612.31,4336.41,1
3906,4273.33,4024.1,4258.46,4134.36,4337.44,4614.36,4035.9,4597.95,4181.03,4218.97,4188.21,4262.05,4610.77,4334.36,1
3907,4280.51,4032.31,4261.54,4137.44,4343.08,4617.44,4041.54,4595.38,4189.23,4221.54,4192.31,4265.64,4616.41,4340.0,1
3908,4280.51,4032.82,4259.49,4135.9,4341.54,4620.0,4048.21,4607.18,4200.0,4227.18,4195.38,4266.67,4618.97,4348.72,1
3909,4281.03,4032.82,4260.0,4137.44,4341.03,4618.46,4045.13,4616.92,4210.26,4232.82,4200.51,4265.64,4625.13,4353.33,1
3910,4284.62,4036.92,4261.03,4136.41,4345.13,4619.49,4040.0,4622.05,4222.05,4243.59,4211.79,4271.79,4637.44,4357.44,1
3911,4292.31,4040.51,4261.03,4137.44,4348.72,4620.0,4040.0,4624.62,4222.56,4252.31,4217.44,4281.54,4644.62,4366.67,1
3912,4300.51,4042.05,4268.21,4141.54,4346.67,4615.9,4043.08,4612.82,4203.08,4246.15,4214.36,4283.59,4638.46,4369.74,1
3913,4300.51,4038.97,4276.41,4140.0,4341.54,4612.82,4047.18,4600.0,4186.67,4229.23,4206.67,4277.44,4630.26,4362.56,1
3914,4292.31,4029.74,4272.82,4137.44,4337.44,4612.82,4044.62,4600.51,4184.1,4216.92,4196.92,4271.28,4625.13,4354.36,1
3915,4286.67,4023.08,4263.59,4136.41,4333.85,4612.82,4037.95,4598.97,4187.18,4213.33,4192.31,4271.79,4617.44,4347.18,1
3916,4285.64,4026.67,4262.56,4135.9,4336.41,4612.82,4038.97,4601.54,4195.9,4221.54,4194.87,4274.36,4613.33,4347.18,1
3917,4285.64,4030.26,4265.13,4136.92,4340.0,4615.38,4045.13,4606.67,4195.9,4227.18,4196.41,4270.77,4616.41,4349.23,1
3918,4282.05,4026.67,4264.1,4137.95,4336.92,4614.87,4044.1,4599.49,4180.51,4215.9,4192.31,4263.08,4618.97,4346.15,1
3919,4281.54,4028.21,4262.56,4136.92,4334.36,4607.18,4035.38,4594.36,4183.08,4210.77,4195.38,4264.1,4620.0,4349.74,1
3920,4289.23,4036.41,4264.62,4136.92,4338.97,4602.56,4028.21,4600.51,4202.05,4227.69,4206.15,4273.85,4627.18,4358.97,1
3921,4291.79,4034.87,4264.1,4132.31,4337.95,4605.13,4028.72,4601.03,4198.97,4234.36,4205.13,4276.41,4630.77,4356.41,1
